user_id,id_student,code_module,code_presentation,final_result,gender,age,ufv_field,ufv_course_code,ufv_course_name,ufv_level,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
user3002,501637,BBB,2013J,Pass,F,21,Creative Arts and Design,arts230,arts230 - Interaction Design,Medium,A Level or Equivalent,20-30%,1,120,Y
user1446,518970,GGG,2014J,Distinction,F,18,Computer science,comp115,comp115 - Data Structures,Beginner,A Level or Equivalent,80-90%,0,30,N
user7980,691683,BBB,2014J,Pass,F,19,Computer science,comp240,comp240 - Web Development,Medium,Lower Than A Level,10-20,0,60,N
user5453,616354,BBB,2014B,Withdrawn,F,22,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,0-10%,0,120,N
user0619,1045203,GGG,2014B,Withdrawn,F,33,Media and Communications,media240,media240 - Podcasting,Medium,A Level or Equivalent,10-20,0,30,Y
user0411,121349,EEE,2013J,Distinction,F,25,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,0-10%,0,90,Y
user3956,594015,BBB,2013J,Pass,F,24,History and Culture,hist285,hist285 - Medieval Worlds,Medium,A Level or Equivalent,10-20,0,120,N
user8998,524295,GGG,2013J,Pass,F,18,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,20-30%,0,30,N
user7960,690902,DDD,2014J,Pass,F,20,Media and Communications,media260,media260 - Media Production,Medium,Lower Than A Level,30-40%,0,120,N
user1800,544796,EEE,2013J,Pass,F,24,Media and Communications,media105,media105 - Communication Strategies,Beginner,Lower Than A Level,30-40%,0,30,N
user3912,592815,DDD,2013B,Distinction,F,22,Creative Arts and Design,arts210,arts210 - Photography,Medium,HE Qualification,10-20,0,60,N
user6639,572101,BBB,2014J,Distinction,F,26,Creative Arts and Design,arts275,arts275 - Illustration,Medium,Lower Than A Level,20-30%,0,60,N
user0599,608440,CCC,2014B,Withdrawn,F,18,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,10-20,0,90,N
user2899,472327,CCC,2014J,Pass,F,26,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,70-80%,0,60,N
user5118,561953,BBB,2014B,Distinction,F,19,Creative Arts and Design,arts340,arts340 - Drawing I,Senior,A Level or Equivalent,70-80%,0,60,N
user3352,565715,BBB,2013J,Pass,F,26,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,20-30%,0,60,N
user3585,578030,EEE,2014J,Distinction,F,19,Computer science,comp260,comp260 - Distributed Systems,Medium,Lower Than A Level,30-40%,0,90,N
user3380,567915,FFF,2013J,Pass,F,20,Computer science,comp360,comp360 - Algorithms,Senior,A Level or Equivalent,10-20,1,120,N
user8878,487570,EEE,2013J,Pass,F,23,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,A Level or Equivalent,90-100%,0,45,N
user0693,2584873,EEE,2014B,Pass,F,18,Creative Arts and Design,arts135,arts135 - Typography,Beginner,A Level or Equivalent,50-60%,0,60,N
user3032,508517,FFF,2013B,Fail,F,19,History and Culture,hist340,hist340 - Canadian History,Senior,Lower Than A Level,20-30%,1,120,N
user1336,504102,CCC,2014B,Withdrawn,F,24,History and Culture,hist300,hist300 - Global Migrations,Senior,Lower Than A Level,80-90%,0,90,N
user5235,586995,BBB,2014B,Pass,F,19,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,50-60%,0,120,N
user5491,617950,DDD,2013J,Pass,F,21,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,40-50%,0,90,N
user5328,606155,BBB,2014B,Pass,F,23,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,Lower Than A Level,60-70%,0,60,N
user3595,578578,CCC,2014J,Distinction,F,18,Creative Arts and Design,arts230,arts230 - Interaction Design,Medium,A Level or Equivalent,10-20,0,60,N
user5564,620922,BBB,2014B,Pass,F,26,Creative Arts and Design,arts210,arts210 - Photography,Medium,Lower Than A Level,10-20,0,60,N
user5054,539894,FFF,2013J,Fail,F,25,Business and Management,bus320,bus320 - Principles of Management,Senior,A Level or Equivalent,20-30%,0,150,N
user6377,379212,FFF,2014J,Withdrawn,F,20,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,30-40%,0,60,N
user3369,567059,FFF,2013J,Withdrawn,F,21,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,A Level or Equivalent,70-80%,0,90,N
user8123,695356,BBB,2014J,Pass,F,24,Business and Management,bus105,bus105 - Principles of Management,Beginner,Lower Than A Level,40-50%,0,60,Y
user4103,599644,DDD,2013B,Withdrawn,F,21,History and Culture,hist105,hist105 - World History,Beginner,A Level or Equivalent,,0,60,N
user5449,615259,FFF,2014B,Fail,F,25,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,Lower Than A Level,10-20,0,90,N
user2110,555672,CCC,2014J,Pass,F,22,Computer science,comp300,comp300 - Data Mining,Senior,A Level or Equivalent,0-10%,0,120,N
user7806,686074,FFF,2014J,Distinction,F,25,Computer science,comp105,comp105 - Intro to Programming,Beginner,Lower Than A Level,60-70%,0,60,N
user0443,228021,GGG,2014B,Fail,F,21,Computer science,comp285,comp285 - Cloud Computing,Medium,A Level or Equivalent,90-100%,1,60,N
user6907,620135,FFF,2014J,Pass,F,18,Media and Communications,media175,media175 - Visual Communication,Beginner,A Level or Equivalent,30-40%,0,120,N
user4261,605494,FFF,2013J,Pass,F,18,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,30-40%,0,60,N
user6755,592090,BBB,2014J,Pass,F,20,Business and Management,bus300,bus300 - HR Management,Senior,A Level or Equivalent,20-30%,0,120,N
user6029,635122,BBB,2014B,Distinction,F,23,Business and Management,bus125,bus125 - Marketing Basics,Beginner,A Level or Equivalent,90-100%,0,60,N
user3516,575124,BBB,2013J,Pass,F,20,Computer science,comp275,comp275 - Computer Security,Medium,Lower Than A Level,60-70%,0,120,N
user0774,133531,GGG,2014B,Withdrawn,M,20,Media and Communications,media210,media210 - Media Ethics,Medium,Lower Than A Level,50-60%,0,30,N
user1323,502604,BBB,2013B,Distinction,F,20,Creative Arts and Design,arts285,arts285 - Game Art,Medium,HE Qualification,10-20,0,90,N
user5276,598150,FFF,2014B,Distinction,F,18,Business and Management,bus230,bus230 - Entrepreneurship,Medium,Lower Than A Level,30-40%,0,60,N
user7250,649692,DDD,2014B,Pass,F,30,Business and Management,bus320,bus320 - Principles of Management,Senior,HE Qualification,70-80%,0,120,N
user8734,401903,DDD,2014J,Distinction,F,30,Computer science,comp320,comp320 - Intro to Programming,Senior,Lower Than A Level,90-100%,1,60,N
user0733,72070,GGG,2014B,Pass,F,22,History and Culture,hist155,hist155 - History of Science,Beginner,Lower Than A Level,40-50%,0,30,N
user6178,2632243,DDD,2013J,Pass,F,22,Computer science,comp155,comp155 - Operating Systems,Beginner,A Level or Equivalent,10-20,0,60,N
user8706,385387,DDD,2014J,Distinction,M,22,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,20-30%,0,60,N
user1778,543853,FFF,2013B,Pass,F,21,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,A Level or Equivalent,30-40%,1,60,N
user3252,551836,FFF,2013J,Distinction,F,21,Computer science,comp320,comp320 - Intro to Programming,Senior,A Level or Equivalent,60-70%,0,60,N
user7642,679675,BBB,2014J,Pass,F,33,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,0-10%,0,60,N
user5875,630345,DDD,2014B,Pass,F,22,Business and Management,bus155,bus155 - Operations Management,Beginner,A Level or Equivalent,,1,180,N
user3125,523655,FFF,2014J,Pass,F,20,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,A Level or Equivalent,90-100%,0,120,N
user5998,634164,DDD,2013J,Withdrawn,F,18,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,A Level or Equivalent,50-60%,0,180,N
user7930,689727,DDD,2014J,Distinction,F,18,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,0-10%,0,120,N
user3086,518496,FFF,2014J,Distinction,F,18,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,80-90%,0,180,N
user2305,563877,CCC,2014J,Pass,F,22,Computer science,comp175,comp175 - Computer Networks,Beginner,A Level or Equivalent,80-90%,0,120,N
user0306,2358969,GGG,2014B,Pass,F,20,History and Culture,hist320,hist320 - World History,Senior,Lower Than A Level,60-70%,0,30,N
user5250,589862,DDD,2013J,Withdrawn,F,26,Computer science,comp155,comp155 - Operating Systems,Beginner,Lower Than A Level,60-70%,0,180,N
user7585,677997,DDD,2014J,Pass,F,20,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,A Level or Equivalent,30-40%,1,120,N
user2766,381541,BBB,2013J,Pass,F,25,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,Lower Than A Level,0-10%,0,120,N
user0657,2240349,CCC,2014B,Distinction,F,21,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,20-30%,0,60,N
user3553,576947,CCC,2014J,Pass,F,26,Media and Communications,media115,media115 - Media Writing,Beginner,A Level or Equivalent,30-40%,0,120,N
user1082,427704,EEE,2014J,Fail,F,22,Business and Management,bus115,bus115 - Financial Accounting,Beginner,A Level or Equivalent,60-70%,0,60,N
user6106,2181205,BBB,2014B,Distinction,F,18,Creative Arts and Design,arts340,arts340 - Drawing I,Senior,Lower Than A Level,10-20,0,120,N
user1930,549143,EEE,2014J,Pass,F,20,History and Culture,hist115,hist115 - Canadian History,Beginner,HE Qualification,90-100%,0,90,N
user5070,547487,BBB,2014B,Pass,F,22,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,80-90%,0,120,N
user7604,678314,BBB,2014J,Pass,F,19,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,A Level or Equivalent,30-40%,0,120,N
user8460,126394,GGG,2013J,Withdrawn,F,34,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,40-50%,0,90,Y
user1456,520836,GGG,2014J,Distinction,F,22,Computer science,comp125,comp125 - Algorithms,Beginner,A Level or Equivalent,60-70%,0,30,N
user1120,443108,GGG,2014J,Pass,F,20,Media and Communications,media155,media155 - Social Media,Beginner,Lower Than A Level,50-60%,0,30,Y
user3045,510868,EEE,2014J,Pass,F,22,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,A Level or Equivalent,70-80%,0,90,N
user2819,413248,FFF,2013B,Distinction,F,20,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,20-30%,0,120,N
user0152,331358,GGG,2013J,Distinction,F,34,Computer science,comp320,comp320 - Intro to Programming,Senior,A Level or Equivalent,70-80%,0,30,N
user3994,595509,FFF,2013J,Pass,F,23,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,40-50%,0,90,N
user3826,588910,BBB,2013J,Pass,F,19,Business and Management,bus275,bus275 - Supply Chain,Medium,HE Qualification,90-100%,0,60,N
user0288,2171627,AAA,2013J,Pass,F,18,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,30-40%,0,60,N
user1686,539345,CCC,2014J,Distinction,F,18,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,20-30%,0,60,N
user1534,530493,GGG,2014J,Withdrawn,F,32,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,20-30%,0,30,N
user0979,368439,CCC,2014B,Pass,F,20,Computer science,comp260,comp260 - Distributed Systems,Medium,A Level or Equivalent,10-20,0,90,N
user5587,622217,DDD,2013J,Distinction,F,19,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,0-10%,0,60,N
user7224,648985,DDD,2014B,Pass,F,26,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,80-90%,0,60,N
user8247,1533277,FFF,2014J,Pass,F,18,Computer science,comp115,comp115 - Data Structures,Beginner,A Level or Equivalent,80-90%,0,60,N
user2413,2475780,FFF,2013J,Pass,F,35,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,10-20,0,60,Y
user5895,630902,FFF,2014B,Fail,F,33,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,Lower Than A Level,0-10%,0,60,N
user5981,633590,FFF,2014B,Pass,F,21,Business and Management,bus230,bus230 - Entrepreneurship,Medium,A Level or Equivalent,20-30%,0,60,N
user8249,1547646,DDD,2014J,Distinction,M,20,Creative Arts and Design,arts360,arts360 - Digital Media,Senior,Lower Than A Level,50-60%,0,90,N
user2924,483646,CCC,2014J,Pass,F,23,Business and Management,bus210,bus210 - Corporate Finance,Medium,HE Qualification,40-50%,0,90,N
user2624,265170,BBB,2013J,Pass,F,23,Computer science,comp340,comp340 - Data Structures,Senior,A Level or Equivalent,40-50%,0,60,N
user6797,599355,DDD,2014B,Pass,F,22,Media and Communications,media300,media300 - Content Strategy,Senior,A Level or Equivalent,10-20,0,60,N
user3538,576226,CCC,2014J,Fail,F,20,Media and Communications,media155,media155 - Social Media,Beginner,A Level or Equivalent,30-40%,0,30,N
user0728,52899,GGG,2014B,Pass,F,20,Business and Management,bus320,bus320 - Principles of Management,Senior,A Level or Equivalent,80-90%,0,30,N
user2273,560970,DDD,2014B,Distinction,F,35,Creative Arts and Design,arts300,arts300 - UX Design,Senior,A Level or Equivalent,30-40%,0,60,N
user4653,2620432,DDD,2013B,Pass,F,19,Creative Arts and Design,arts300,arts300 - UX Design,Senior,Lower Than A Level,70-80%,0,120,N
user3589,578197,BBB,2013J,Pass,F,21,Media and Communications,media285,media285 - Advertising Concepts,Medium,Lower Than A Level,10-20,0,120,N
user7032,638997,BBB,2014J,Pass,F,22,Media and Communications,media260,media260 - Media Production,Medium,Lower Than A Level,30-40%,0,60,Y
user1695,539737,DDD,2014B,Pass,F,20,History and Culture,hist125,hist125 - Cultural Studies,Beginner,Lower Than A Level,10-20,0,90,N
user5483,617576,BBB,2014B,Pass,F,19,Creative Arts and Design,arts230,arts230 - Interaction Design,Medium,A Level or Equivalent,30-40%,0,60,N
user1448,519222,CCC,2014J,Pass,F,18,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,50-60%,0,60,N
user0339,2542724,FFF,2013J,Distinction,M,34,Creative Arts and Design,arts300,arts300 - UX Design,Senior,A Level or Equivalent,30-40%,0,120,N
user4270,605914,FFF,2013J,Distinction,F,23,Media and Communications,media230,media230 - PR Fundamentals,Medium,A Level or Equivalent,50-60%,0,60,N
user3530,575927,BBB,2013J,Pass,F,26,History and Culture,hist320,hist320 - World History,Senior,HE Qualification,70-80%,0,120,N
user3069,516165,CCC,2014J,Pass,F,23,Business and Management,bus105,bus105 - Principles of Management,Beginner,HE Qualification,70-80%,0,60,N
user1576,533846,FFF,2013B,Pass,F,20,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,70-80%,0,60,N
user1165,475460,FFF,2013J,Pass,F,20,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,60-70%,0,120,N
user0733,72070,EEE,2014J,Pass,F,22,History and Culture,hist125,hist125 - Cultural Studies,Beginner,HE Qualification,90-100%,0,60,N
user3869,591223,DDD,2013B,Withdrawn,F,26,Creative Arts and Design,arts230,arts230 - Interaction Design,Medium,HE Qualification,60-70%,1,60,N
user4026,596417,BBB,2013J,Pass,F,20,Media and Communications,media115,media115 - Media Writing,Beginner,A Level or Equivalent,0-10%,0,60,N
user5208,578282,FFF,2014B,Pass,F,28,Business and Management,bus360,bus360 - Marketing Basics,Senior,A Level or Equivalent,50-60%,0,60,N
user7551,676420,DDD,2014J,Pass,F,21,Media and Communications,media260,media260 - Media Production,Medium,A Level or Equivalent,90-100%,0,60,N
user5887,630718,FFF,2014B,Pass,F,20,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,HE Qualification,40-50%,0,60,N
user2066,554203,DDD,2013J,Distinction,F,21,Media and Communications,media210,media210 - Media Ethics,Medium,A Level or Equivalent,0-10%,0,90,N
user8499,172965,DDD,2014B,Pass,F,21,Computer science,comp340,comp340 - Data Structures,Senior,Post Graduate Qualification,60-70%,1,150,N
user0566,447481,CCC,2014B,Pass,F,18,Media and Communications,media285,media285 - Advertising Concepts,Medium,A Level or Equivalent,90-100%,0,90,N
user3543,576550,FFF,2013J,Distinction,F,20,Computer science,comp340,comp340 - Data Structures,Senior,HE Qualification,90-100%,0,100,N
user2312,1413989,FFF,2013B,Pass,F,19,Computer science,comp125,comp125 - Algorithms,Beginner,Post Graduate Qualification,20-30%,0,60,N
user5476,617225,BBB,2014B,Fail,F,24,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,10-20,0,60,N
user7069,642633,FFF,2014J,Distinction,F,26,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,A Level or Equivalent,40-50%,0,60,N
user6935,626012,EEE,2014B,Pass,F,21,History and Culture,hist125,hist125 - Cultural Studies,Beginner,A Level or Equivalent,20-30%,0,90,Y
user1489,525683,CCC,2014J,Distinction,F,23,Creative Arts and Design,arts300,arts300 - UX Design,Senior,A Level or Equivalent,40-50%,0,120,N
user1192,479171,GGG,2014J,Pass,M,18,Business and Management,bus105,bus105 - Principles of Management,Beginner,Lower Than A Level,70-80%,0,30,Y
user8758,416860,GGG,2013J,Distinction,F,31,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,Lower Than A Level,60-70%,0,30,N
user5757,627228,FFF,2014B,Pass,F,28,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,70-80%,0,60,N
user1249,490152,CCC,2014B,Pass,F,21,Business and Management,bus360,bus360 - Marketing Basics,Senior,Lower Than A Level,50-60%,0,70,N
user6752,590854,DDD,2014B,Distinction,F,26,Media and Communications,media210,media210 - Media Ethics,Medium,A Level or Equivalent,90-100%,0,60,N
user8080,694473,DDD,2014J,Withdrawn,F,24,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,10-20,0,180,N
user6195,26734,DDD,2013J,Withdrawn,F,23,Creative Arts and Design,arts275,arts275 - Illustration,Medium,A Level or Equivalent,30-40%,0,90,Y
user3296,559382,BBB,2013J,Distinction,M,19,History and Culture,hist240,hist240 - Public History,Medium,A Level or Equivalent,80-90%,0,180,N
user0441,200804,AAA,2014J,Pass,F,21,Computer science,comp155,comp155 - Operating Systems,Beginner,A Level or Equivalent,90-100%,0,60,N
user8875,486378,EEE,2013J,Pass,F,27,Computer science,comp155,comp155 - Operating Systems,Beginner,A Level or Equivalent,80-90%,0,60,N
user2958,492153,BBB,2013J,Pass,F,24,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,90-100%,0,120,Y
user2370,2291598,FFF,2013B,Pass,F,23,Media and Communications,media260,media260 - Media Production,Medium,Lower Than A Level,50-60%,0,180,N
user2826,417657,BBB,2013J,Pass,F,33,Business and Management,bus360,bus360 - Marketing Basics,Senior,A Level or Equivalent,60-70%,0,60,N
user6884,613135,FFF,2014J,Withdrawn,F,22,Computer science,comp230,comp230 - Software Engineering,Medium,A Level or Equivalent,90-100%,0,60,N
user7821,686670,BBB,2014J,Pass,F,20,History and Culture,hist340,hist340 - Canadian History,Senior,Lower Than A Level,30-40%,0,60,N
user2652,286690,FFF,2013B,Pass,F,19,Media and Communications,media320,media320 - Communication Strategies,Senior,A Level or Equivalent,50-60%,0,60,N
user7540,675929,BBB,2014J,Pass,F,21,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,Lower Than A Level,0-10%,0,60,N
user2065,554139,DDD,2013J,Fail,F,22,Business and Management,bus300,bus300 - HR Management,Senior,No Formal quals,20-30%,0,60,N
user2306,563878,FFF,2013B,Distinction,F,22,Computer science,comp260,comp260 - Distributed Systems,Medium,A Level or Equivalent,60-70%,1,120,N
user6487,495786,DDD,2014B,Distinction,F,27,Business and Management,bus125,bus125 - Marketing Basics,Beginner,A Level or Equivalent,20-30%,1,60,Y
user5287,599132,DDD,2013J,Pass,F,19,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,0-10%,1,60,N
user0351,2574583,EEE,2013J,Fail,F,20,Creative Arts and Design,arts360,arts360 - Digital Media,Senior,Lower Than A Level,40-50%,0,30,N
user5389,613093,DDD,2013J,Pass,F,22,Business and Management,bus175,bus175 - Business Analytics,Beginner,Lower Than A Level,20-30%,0,60,N
user1271,494927,EEE,2014J,Withdrawn,F,19,History and Culture,hist320,hist320 - World History,Senior,HE Qualification,90-100%,0,60,N
user0987,375312,BBB,2013B,Distinction,F,34,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,Lower Than A Level,50-60%,1,180,N
user3391,568533,FFF,2013J,Pass,F,18,Computer science,comp175,comp175 - Computer Networks,Beginner,HE Qualification,80-90%,1,120,N
user8226,699436,FFF,2014J,Pass,F,20,Business and Management,bus175,bus175 - Business Analytics,Beginner,HE Qualification,50-60%,0,60,N
user6554,530960,DDD,2014B,Distinction,F,18,Creative Arts and Design,arts135,arts135 - Typography,Beginner,Lower Than A Level,80-90%,2,60,N
user2813,410537,BBB,2013J,Pass,F,20,History and Culture,hist320,hist320 - World History,Senior,A Level or Equivalent,40-50%,0,60,N
user0355,2594139,EEE,2013J,Withdrawn,F,20,History and Culture,hist210,hist210 - Middle East History,Medium,HE Qualification,90-100%,0,60,N
user3292,558983,CCC,2014J,Pass,F,27,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,Lower Than A Level,80-90%,0,120,N
user8408,40333,DDD,2014J,Pass,F,21,Computer science,comp285,comp285 - Cloud Computing,Medium,A Level or Equivalent,90-100%,0,60,N
user1856,546941,FFF,2013B,Pass,F,18,Computer science,comp275,comp275 - Computer Security,Medium,Lower Than A Level,90-100%,1,120,N
user7740,683705,DDD,2014J,Pass,F,19,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,A Level or Equivalent,50-60%,1,60,N
user3258,552515,BBB,2013J,Pass,M,19,History and Culture,hist135,hist135 - Modern Europe,Beginner,A Level or Equivalent,30-40%,0,120,N
user2616,258035,BBB,2013J,Pass,F,23,Computer science,comp340,comp340 - Data Structures,Senior,HE Qualification,80-90%,0,60,N
user6973,631416,DDD,2014B,Distinction,F,29,Business and Management,bus115,bus115 - Financial Accounting,Beginner,A Level or Equivalent,20-30%,0,60,Y
user5946,632547,FFF,2014B,Pass,F,23,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,A Level or Equivalent,80-90%,0,60,N
user8297,2216682,BBB,2014J,Withdrawn,F,18,Media and Communications,media240,media240 - Podcasting,Medium,A Level or Equivalent,90-100%,0,60,N
user8134,695613,BBB,2014J,Distinction,F,19,Creative Arts and Design,arts300,arts300 - UX Design,Senior,A Level or Equivalent,60-70%,0,60,N
user5657,624663,FFF,2014B,Fail,F,32,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,HE Qualification,30-40%,0,90,N
user7665,680541,BBB,2014J,Pass,F,23,Business and Management,bus230,bus230 - Entrepreneurship,Medium,A Level or Equivalent,90-100%,0,60,N
user1507,528175,CCC,2014J,Pass,F,32,Computer science,comp125,comp125 - Algorithms,Beginner,Lower Than A Level,60-70%,0,110,N
user5074,548578,DDD,2013J,Pass,M,26,Creative Arts and Design,arts210,arts210 - Photography,Medium,HE Qualification,40-50%,0,60,N
user0702,2642616,DDD,2014B,Distinction,F,25,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,HE Qualification,30-40%,0,90,N
user1208,482467,GGG,2014J,Withdrawn,F,18,Media and Communications,media175,media175 - Visual Communication,Beginner,A Level or Equivalent,70-80%,0,30,N
user7914,689267,FFF,2014J,Pass,F,18,History and Culture,hist275,hist275 - Ancient Civilizations,Medium,A Level or Equivalent,10-20,0,60,N
user2448,2580439,FFF,2013B,Pass,F,20,History and Culture,hist115,hist115 - Canadian History,Beginner,A Level or Equivalent,90-100%,0,120,N
user4759,283131,DDD,2013B,Withdrawn,M,33,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,Lower Than A Level,30-40%,0,60,N
user7632,679059,FFF,2014J,Pass,F,26,Computer science,comp115,comp115 - Data Structures,Beginner,A Level or Equivalent,60-70%,0,120,N
user0495,315076,EEE,2014B,Distinction,F,21,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,60-70%,0,30,N
user0261,1847830,AAA,2013J,Distinction,F,20,Computer science,comp210,comp210 - Machine Learning,Medium,Lower Than A Level,40-50%,0,60,N
user1276,495875,EEE,2014J,Fail,F,22,Media and Communications,media240,media240 - Podcasting,Medium,Lower Than A Level,60-70%,0,120,N
user2842,427683,FFF,2013B,Pass,F,19,Computer science,comp240,comp240 - Web Development,Medium,HE Qualification,40-50%,0,60,N
user3932,593513,FFF,2013J,Pass,F,23,History and Culture,hist230,hist230 - Asian Civilizations,Medium,A Level or Equivalent,70-80%,0,60,N
user7695,681961,BBB,2014J,Distinction,F,23,Creative Arts and Design,arts340,arts340 - Drawing I,Senior,A Level or Equivalent,20-30%,0,240,N
user0239,1105478,EEE,2013J,Withdrawn,M,20,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,HE Qualification,90-100%,0,90,N
user2032,552822,FFF,2013J,Pass,F,19,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,70-80%,0,60,N
user7449,656181,DDD,2014J,Pass,F,21,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,A Level or Equivalent,30-40%,0,60,N
user1463,521764,BBB,2013B,Distinction,F,23,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,A Level or Equivalent,10-20,0,60,N
user4420,611688,FFF,2013J,Withdrawn,F,25,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,,0,90,N
user0484,301967,GGG,2014B,Fail,F,34,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,0-10%,0,30,N
user0219,572652,GGG,2013J,Withdrawn,F,28,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,60-70%,0,30,Y
user4949,474607,FFF,2013J,Pass,F,19,History and Culture,hist240,hist240 - Public History,Medium,HE Qualification,80-90%,0,60,N
user2398,2425726,BBB,2013B,Pass,F,19,Computer science,comp125,comp125 - Algorithms,Beginner,Lower Than A Level,20-30%,0,60,N
user6774,595421,BBB,2014J,Distinction,F,25,Business and Management,bus300,bus300 - HR Management,Senior,A Level or Equivalent,40-50%,0,60,N
user7602,678278,DDD,2014J,Fail,F,18,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,20-30%,0,180,N
user7841,687157,BBB,2014J,Pass,F,22,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,40-50%,0,60,N
user3171,533301,BBB,2013J,Pass,F,18,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,70-80%,0,60,Y
user8833,472309,GGG,2013J,Fail,F,18,Computer science,comp300,comp300 - Data Mining,Senior,Lower Than A Level,50-60%,0,30,N
user1882,547892,EEE,2013J,Pass,F,21,Computer science,comp300,comp300 - Data Mining,Senior,A Level or Equivalent,30-40%,0,30,N
user4129,600490,BBB,2013J,Pass,F,19,Business and Management,bus230,bus230 - Entrepreneurship,Medium,A Level or Equivalent,90-100%,0,60,N
user5952,632682,FFF,2014B,Distinction,F,21,Computer science,comp240,comp240 - Web Development,Medium,Lower Than A Level,20-30%,0,120,Y
user0279,2104505,DDD,2013J,Distinction,F,23,History and Culture,hist360,hist360 - Cultural Studies,Senior,A Level or Equivalent,90-100%,0,120,N
user4667,2680344,FFF,2013J,Fail,F,23,Business and Management,bus175,bus175 - Business Analytics,Beginner,HE Qualification,90-100%,0,90,Y
user0499,328024,CCC,2014J,Pass,F,22,Media and Communications,media260,media260 - Media Production,Medium,A Level or Equivalent,50-60%,1,60,N
